category,faam_property,type,value,base_url,label
metadata,label,string,Carl Stamitz,,
metadata,description,string,German composer of partial Czech ancestry,,
metadata,aliases,string,,,
metadata,qid,externalid,Q157898,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,0,,
statements,VIAF ID,externalid,19867100,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/121537,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Stamitz,_Carl_Philipp",https://imslp.org/wiki/,
statements,instance of,item,aJeJBesD,,human
statements,sex or gender,item,ku2dT5kg,,male
statements,instrument,item,G8tgNnWV,,violin
