category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Sonate n° 8 (sarabande) / Domenico Scarlatti... ; révision par Vincent d'Indy,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004016,,,
metadata,FAAM manifestation ID,id,BNF-43257952p,,,
metadata,call number,string,FOL-VM-1 (10),,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,PRjsXYR5,,Bibliothèque Nationale de France,
statements,keyword,item,RtkoMT89,,sonata,
statements,keyword,item,Gx3B7DJH,,early music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,dqTwfFzk,,"Keyboard Sonata in G minor, K.8",
statements,agent,statement,agWvDDr6,,Vincent d'Indy,6UPEJgTQ||
statements,agent,statement,PXYCpRXf,,Domenico Scarlatti,YvQmwaaW||
statements,agent,statement,MpcFo7ct,,Maurice Senart,7tdgMgre|dtkJhYLf|1908
