category,faam_property,type,value,base_url,label
metadata,label,string,Mathieu Crickboom,,
metadata,description,string,Belgian violinist (1871–1947),,
metadata,aliases,string,Mathieu Crickboom,,
metadata,qid,externalid,Q1908638,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996035,,
statements,VIAF ID,externalid,2735202,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Crickboom,_Mathieu",https://imslp.org/wiki/,
statements,date of birth,date,1871-03-02,,
statements,date of death,date,1947-10-30,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,YvQmwaaW,,composer
statements,related to,item,Gx3B7DJH,,early music
statements,occupation,item,9CVVGZdo,,violinist
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,KgyiaBt3,,Belgium
statements,place of birth,item,mAzE5Nf7,,
statements,place of death,item,XsjPV59x,,
statements,instrument,item,G8tgNnWV,,violin
statements,employer,item,K4cyR6ei,,Royal Conservatory of Brussels
statements,employer,item,3FiGxCBk,,Royal Conservatory of Liège
statements,employer,item,4x3LYxf9,,La Monnaie/De Munt
