category,faam_property,type,value,base_url,label
metadata,label,string,Domenico Mazzocchi,,
metadata,description,string,Italian composer,,
metadata,aliases,string,,,
metadata,qid,externalid,Q926744,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,0,,
statements,VIAF ID,externalid,5118326,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30004635,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Mazzocchi,_Domenico",https://imslp.org/wiki/,
statements,instance of,item,aJeJBesD,,human
statements,sex or gender,item,ku2dT5kg,,male
