category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Quatrième fantasia (fantastique), op. 20",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992371,,,
metadata,FAAM manifestation ID,id,KCA-030901506086,,,
metadata,call number,string,MM-TP-BENOI-fanta4-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,LQE77nqs,,release pedal,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,j3tnVzW5,,diminuendo,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,iyfjpyT2,,octave sign,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,editorial annotation,item,3TH8dCwg,,accelerando,
statements,editorial annotation,item,nTx2RkTQ,,trill,
statements,handwritten annotation,item,EqtAuzbH,,metronome mark,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,GpNEm7nw,,engage pedal,
statements,handwritten annotation,item,LQE77nqs,,release pedal,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,8N6k5W5i,,accidental,
statements,handwritten annotation,item,6fQyHcwz,,accent,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,iyfjpyT2,,octave sign,
statements,handwritten annotation,item,PprjdkHE,,vertical break,
statements,handwritten annotation,item,7XBG3iZJ,,legato,
statements,handwritten annotation,item,eSzqVmee,,crescendo,
statements,handwritten annotation,item,SRaiiKJr,,decrescendo,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,DQwB3wUJ,,fantasia,
statements,keyword,item,fCPKhUxw,,piano music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,AK7xN2XN,,"Fantaisie No.4, Op.20",
statements,agent,statement,Ta5ni5cL,,Peter Benoit,YvQmwaaW||
statements,agent,statement,bksidguC,,Enoch & Cie (Costallat),7tdgMgre|dtkJhYLf|
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
