category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Violinstudien für Technik und Vortrag : (im Anschluß an Kreutzer's Etuden) ; op. 6,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005028,,,
metadata,FAAM manifestation ID,id,BSB-991018741429707356,,,
metadata,call number,string,4 Mus.pr. 61425,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,KkB2M6Gx,,Bavarian State Library,
statements,keyword,item,NkfcVjHM,,music education,
statements,keyword,item,4Jjg5FwX,,string music,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,agent,statement,AGNSjf6y,,Marianne Scharwenka,YvQmwaaW||
statements,agent,statement,WxxWm8Vn,,Schuberth & Co.,7tdgMgre||
