category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Le billet de Marguerite,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992493,,,
metadata,FAAM manifestation ID,id,KCA-030901604147,,,
metadata,call number,string,MM-ZP-GEVAE-billet-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,AB4X4hGP,,translation,
statements,handwritten annotation,item,7XBG3iZJ,,legato,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,7AXGCpck,,opera,
statements,keyword,item,LmDaVvmF,,reduction,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,KcmpZp6N,,Le billet de Marguerite,
statements,agent,statement,DDH7fEFM,,Anonymous,6UPEJgTQ||
statements,agent,statement,bDTxxMMK,,François-Auguste Gevaert,YvQmwaaW||
