category,faam_property,type,value,base_url,label
metadata,label,string,Francesco Antonio Calegari,,
metadata,description,string,"Italian baroque music theorist, composer and priest",,
metadata,aliases,string,Francesco Antonio Calegari,,
metadata,qid,externalid,Q5479173,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996214,,
statements,VIAF ID,externalid,"8,70E+35",https://viaf.org/viaf/,
statements,RISM ID,externalid,people/20000357,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Calegari,_Francesco_Antonio",https://imslp.org/wiki/,
statements,date of birth,date,1656-01-01,,
statements,date of death,date,1742-01-01,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,eYiHyUu4,,Republic of Venice
statements,place of birth,item,CgZzMq22,,Venice
statements,place of death,item,CgZzMq22,,Venice
