category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,6 suites : pour violoncelle seul,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005601,,,
metadata,FAAM manifestation ID,id,KCA-030901199361,,,
metadata,call number,string,MM-SC-BACH-suite6-1,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,jP8px5zn,,bowing,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,eNyFmkHC,,fingering,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,EXzrp8XT,,ossia,
statements,editorial annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,K4TocMAK,,slur,
statements,handwritten annotation,item,48ukXYmB,,articulation,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,jP8px5zn,,bowing,
statements,handwritten annotation,item,7qCCArxX,,signature,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,GqVyixZo,,cello music,
statements,keyword,item,Y5VdxeTi,,suite,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,instrumentation,item,2nFJpnZ8,,cello,
statements,musical work,item,62naNRmC,,Cello Suites,
statements,agent,statement,GecAsFfL,,Johann Sebastian Bach,YvQmwaaW||
statements,agent,statement,8Qa3rC7h,,Éditions Durand,7tdgMgre|dtkJhYLf|1918
statements,agent,statement,LFJgDfLj,,Jef Alpaerts,oMERLdSN||
statements,agent,statement,ZCqsc6wV,,Fernand Pollain,6UPEJgTQ||
