category,faam_property,type,value,base_url,label
metadata,label,string,Johann Baptist Cramer,,
metadata,description,string,British musician (1771-1858),,
metadata,aliases,string,Johann Baptist Cramer,,
metadata,qid,externalid,Q455212,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16005270,,
statements,VIAF ID,externalid,65145970225032251744,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/71536,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Cramer,_Johann_Baptist",https://imslp.org/wiki/,
statements,date of birth,date,1771-02-24,,
statements,date of death,date,1858-04-16,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,T6nAVeGM,,pianist
statements,occupation,item,X9WM3du9,,
statements,occupation,item,me4GX7oo,,publisher
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,6zGBQwwr,,United Kingdom of Great Britain and Ireland
statements,place of birth,item,nVd92sv3,,
statements,place of death,item,96rVh94r,,London
statements,place of death,item,Ly6uBhyd,,
statements,instrument,item,PyGNLcfw,,piano
statements,influenced by,item,YwdYGCWW,,Muzio Clementi
