category,faam_property,type,value,base_url,label
metadata,label,string,George Job Elvey,,
metadata,description,string,English organist and composer,,
metadata,aliases,string,Sir George Job Elvey,,
metadata,aliases,string,George J. Elvey,,
metadata,qid,externalid,Q5541104,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,0,,
statements,VIAF ID,externalid,52542022,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30094290,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Elvey,_George_Job",https://imslp.org/wiki/,
statements,instance of,item,aJeJBesD,,human
statements,sex or gender,item,ku2dT5kg,,male
statements,instrument,item,8cygiHEB,,organ
