category,faam_property,type,value,base_url,label
metadata,label,string,Bernhard Klein,,
metadata,description,string,German composer (1793-1832),,
metadata,aliases,string,Bernhard Joseph Klein,,
metadata,qid,externalid,Q566522,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,0,,
statements,VIAF ID,externalid,69194438,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/21319,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Klein,_Bernhard",https://imslp.org/wiki/,
statements,instance of,item,aJeJBesD,,human
statements,sex or gender,item,ku2dT5kg,,male
statements,employer,item,YqhiCoLK,,Humboldt University of Berlin
