category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Three Organ Pieces,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005434,,,
metadata,FAAM manifestation ID,id,ORP-20143701p1,,,
metadata,call number,string,KTS1 H.11.map.005,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,WgWRP5cq,,organ music,
statements,instrumentation,item,8cygiHEB,,organ,
statements,agent,statement,dtZ7QiSY,,Alphonse Mailly,YvQmwaaW||
