category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Septet in C ""Militaire"" Oeuvre 114 : voor piano, Flute, Clarinet, trompet, Violin, cello en DoubleBass",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992605,,,
metadata,FAAM manifestation ID,id,KCG-000350286,,,
metadata,call number,string,II-5 (BIS),,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,48ukXYmB,,articulation,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,JwqBvu9Z,,fermata,
statements,handwritten annotation,item,H9peVKU2,,Rehearsal letter,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,WVAicT8o,,trumpet,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,2nFJpnZ8,,cello,
statements,instrumentation,item,i6ZUL4z4,,double bass,
statements,instrumentation,item,AdNoqEfD,,flute,
statements,instrumentation,item,MVLRXXFR,,clarinet,
statements,musical work,item,3xLNkWfw,,"Septet No.2, Op.114",
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN|AYShtw7v|1848
statements,agent,statement,5MMa69Kf,,Johann Nepomuk Hummel,YvQmwaaW||
