category,faam_property,type,value,base_url,label
metadata,label,string,Umberto Eco,,
metadata,description,string,"Italian semiotician, essayist, philosopher, literary critic, and novelist (1932–2016)",,
metadata,aliases,string,Umberto Ecco,,
metadata,aliases,string,Umberto Eccounstino,,
metadata,aliases,string,Humberto Eco,,
metadata,aliases,string,Dedalus,,
metadata,aliases,string,Umberto Eko,,
metadata,aliases,string,Oumperto Eko,,
metadata,aliases,string,Eco Umberto,,
metadata,aliases,string,U. Eco,,
metadata,aliases,string,Umberto Eco,,
metadata,qid,externalid,Q12807,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15995800,,
statements,VIAF ID,externalid,108299403,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/40200400,https://rism.online/,
statements,date of birth,date,1932-01-05,,
statements,date of death,date,2016-02-19,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,6pfzESag,,
statements,occupation,item,Z82mUmvc,,
statements,occupation,item,NdvmaeTr,,
statements,occupation,item,bSHypyYG,,
statements,occupation,item,mT6Jf8WQ,,
statements,occupation,item,4oKtB5xy,,translator
statements,occupation,item,XWcaJQty,,university teacher
statements,occupation,item,KHLuLrh2,,
statements,occupation,item,YrCfZ8vh,,writer
statements,occupation,item,ZRPRu8Sj,,literary critic
statements,occupation,item,K6kyECJ7,,
statements,occupation,item,aC8eXrrE,,
statements,occupation,item,nrDVDBKf,,historian
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,fj46nffV,,Italy
statements,nationality,item,Fkfrx6rD,,Kingdom of Italy
statements,place of birth,item,YKkfPuHC,,
statements,place of death,item,CBAqGowo,,Milano
statements,influenced by,externalid,Q6882,,
statements,influenced by,externalid,Q909,,
statements,influenced by,externalid,Q9438,,
statements,influenced by,externalid,Q35610,,
statements,influenced by,externalid,Q187520,,
statements,influenced by,externalid,Q9312,,
statements,educated at,item,CpLMi4in,,University of Turin
statements,employer,item,NzskaK6T,,University of Bologna
statements,employer,item,C9KemtRC,,Collège de France
