category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Helenen Polka Mazurka - Op. 25,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005362,,,
metadata,FAAM manifestation ID,id,ORP-20143703p3,,,
metadata,call number,string,KTS1 H.11.map.003,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,Qw4zjHnS,,dance music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,D49H3wd5,,Carl Faust,YvQmwaaW||
