category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Kinderdeuntjes,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992379,,,
metadata,FAAM manifestation ID,id,KCA-030901805900,,,
metadata,call number,string,MM-TP-DEBOE-kinderd-1/2,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,sections,html,"<ol>
<li> Mazurka </li>
<li> Herderslied - Pastorale </li>
<li> Sprookje - Fabliau </li>
<li> Processie - Procession </li>
<li> Treurzang - Élégie </li>
<li> Gavotte </li>
</ol>",,,
statements,editorial annotation,item,m9rNaSAR,,rallentando,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,DawBtzdU,,solmization,
statements,handwritten annotation,item,PprjdkHE,,vertical break,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,6A3RvFCV,,children's music,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,ipBDjUYH,,Kinderdeuntjes,
statements,agent,statement,UnrnLejN,,August De Boeck,YvQmwaaW||
statements,agent,statement,X8CowJzi,,Schott Music,7tdgMgre|4g8XzGFP|
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
