category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,La Patrouille Turque - Op. 83,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005372,,,
metadata,FAAM manifestation ID,id,ORP-20143703p13,,,
metadata,call number,string,KTS1 H.11.map.003,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,8rovk6Ag,,exoticism,
statements,keyword,item,jCP9njok,,music of Turkey,
statements,instrumentation,item,fygECL6d,,keyboard four hands,
statements,agent,statement,NFK6SYzn,,Theodor Michaelis,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,eKVT4McV,,J.Hamelle Editeur,7tdgMgre|dtkJhYLf|
