category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,6me Concert : [pour violon : Opus 70],,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992602,,,
metadata,FAAM manifestation ID,id,KCG-000334477,,,
metadata,call number,string,II-1556,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,Violin solo: M. Ch. Houin (14/01/1849),,,
statements,editorial annotation,item,DT4vQExr,,pizzicato,
statements,editorial annotation,item,TK9UAG2p,,arco,
statements,editorial annotation,item,iyfjpyT2,,octave sign,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,mhohuJYG,,cut,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,E4rhHet3,,instrument call,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,handwritten annotation,item,JwqBvu9Z,,fermata,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,X8NxipyB,,concerto,
statements,keyword,item,4Jjg5FwX,,string music,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,K9mQeF4d,,viola,
statements,instrumentation,item,2nFJpnZ8,,cello,
statements,instrumentation,item,i6ZUL4z4,,double bass,
statements,musical work,item,TmyEBmC5,,"Violin Concerto No.6, Op.70",
statements,agent,statement,SfdhwsSz,,Charles Auguste de Bériot,YvQmwaaW||
statements,agent,statement,V5nX7LRu,,M. Ch. Houin,oMERLdSN|AYShtw7v|14-01-1849
statements,agent,statement,DDH7fEFM,,Anonymous,AcFWzeQH|AYShtw7v|27-01-1839
statements,agent,statement,KW3RZcDp,,Royal Conservatory of Ghent,9QaFAsRL|AYShtw7v|
