category,faam_property,type,value,base_url,label
metadata,label,string,Ambroise Thomas,,
metadata,description,string,French composer,,
metadata,aliases,string,Charles Louis Ambroise Thomas,,
metadata,aliases,string,Ambroise Thomas,,
metadata,qid,externalid,Q297717,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15995981,,
statements,VIAF ID,externalid,5119173,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/135452,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Thomas,_Ambroise",https://imslp.org/wiki/,
statements,date of birth,date,1811-08-05,,
statements,date of death,date,1896-02-12,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,49CMncTw,,musicologist
statements,occupation,item,L7DPWnnr,,music teacher
statements,occupation,item,XWcaJQty,,university teacher
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,BJqUa5Kf,,France
statements,place of birth,item,M5RyJnDy,,
statements,place of death,item,jJQm7sXr,,
statements,influenced by,item,GrmBeLEJ,,
statements,influenced by,item,i9KoMEB7,,
statements,influenced by,item,fBAyTHso,,
statements,influenced by,item,FGEPRAzo,,Friedrich Kalkbrenner
statements,influenced by,item,PbwqrnC5,,
statements,influenced by,item,CCXXrNqc,,
statements,influenced by,item,4FJLnXUb,,
statements,educated at,item,mNynReve,,Conservatoire de Paris
statements,employer,item,mNynReve,,Conservatoire de Paris
