category,faam_property,type,value,base_url,label
metadata,label,string,Maurice Abravanel,,
metadata,description,string,Ottoman-American Jewish conductor,,
metadata,aliases,string,Maurice de Abravanel,,
metadata,aliases,string,Maurice Abravanel,,
metadata,qid,externalid,Q214989,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16002381,,
statements,VIAF ID,externalid,7572940,https://viaf.org/viaf/,
statements,date of birth,date,1903-01-06,,
statements,date of death,date,1993-09-22,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,AcFWzeQH,,conductor
statements,occupation,item,TDF2knmi,,conductor
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,fiWxEeqn,,United States of America
statements,nationality,item,RzihJYL5,,Ottoman Empire
statements,place of birth,item,mqs5NP6b,,
statements,place of death,item,93rjADoC,,Salt Lake City
statements,instrument,item,PyGNLcfw,,piano
statements,educated at,item,DB24rWGv,,University of Lausanne
