category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Sonate: pour trombone,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992555,,,
metadata,FAAM manifestation ID,id,KCA-030901762986,,,
metadata,call number,string,MM-BB-BENOI-sonat-6,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,K4TocMAK,,slur,
statements,handwritten annotation,item,E4rhHet3,,instrument call,
statements,handwritten annotation,item,H9peVKU2,,Rehearsal letter,
statements,handwritten annotation,item,m9rNaSAR,,rallentando,
statements,handwritten annotation,item,kxAqh9HR,,tempo primo,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,RtkoMT89,,sonata,
statements,instrumentation,item,WfkJpufF,,trombone,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,K9mQeF4d,,viola,
statements,instrumentation,item,2nFJpnZ8,,cello,
statements,instrumentation,item,i6ZUL4z4,,double bass,
statements,agent,statement,Ta5ni5cL,,Peter Benoit,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,AcFWzeQH||
