category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,En écoutant avec son coeur,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005408,,,
metadata,FAAM manifestation ID,id,ORP-20143702p26,,,
metadata,call number,string,KTS1 H.11.map.004,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,cRkwexHH,,romance,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,agent,statement,8P8AnG67,,Louis Pierre Deffès,YvQmwaaW||
statements,agent,statement,jJVJWFa2,,Le trésor des demoiselles,7tdgMgre|4g8XzGFP|
