category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Il Pirato : Ouverture à Grand Orchestre de l' Opéra,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992594,,,
metadata,FAAM manifestation ID,id,KCG-000333898,,,
metadata,call number,string,II 170,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,DT4vQExr,,pizzicato,
statements,editorial annotation,item,TK9UAG2p,,arco,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,E4rhHet3,,instrument call,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,handwritten annotation,item,6fQyHcwz,,accent,
statements,handwritten annotation,item,GepDoTXn,,string number (sul X),
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,XKwx4gZW,,overture,
statements,keyword,item,7AXGCpck,,opera,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,instrumentation,item,FSQxW8Ft,,percussion instrument,
statements,musical work,item,Tsts8u6R,,Il pirata,
statements,agent,statement,FzuLDZCr,,Vincenzo Bellini,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,jtE66RbA,,N. Simrock,7tdgMgre|G8KijfkK|
statements,agent,statement,KW3RZcDp,,Royal Conservatory of Ghent,9QaFAsRL|AYShtw7v|
