category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Andante: voor bazuin,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992556,,,
metadata,FAAM manifestation ID,id,KCA-030901762945,,,
metadata,call number,string,MM-BB-BENOI-andan-7,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,editorial annotation,item,DT4vQExr,,pizzicato,
statements,editorial annotation,item,TK9UAG2p,,arco,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,TUdHPWU8,,alternative melody,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,E4rhHet3,,instrument call,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,instrumentation,item,WfkJpufF,,trombone,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,K9mQeF4d,,viola,
statements,instrumentation,item,i6ZUL4z4,,double bass,
statements,instrumentation,item,2nFJpnZ8,,cello,
statements,agent,statement,Ta5ni5cL,,Peter Benoit,YvQmwaaW||
statements,agent,statement,3mKop7xs,,Alfons Devestele,9QaFAsRL||1906
