category,faam_property,type,value,base_url,label
metadata,label,string,Nicolas Lebègue,,
metadata,description,string,"French organist, harpsichordist and composer",,
metadata,aliases,string,Nicolas Lebegue,,
metadata,aliases,string,Nicolas-Antoine Lebègue,,
metadata,aliases,string,Nicolas Lebègue,,
metadata,qid,externalid,Q944492,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16002784,,
statements,VIAF ID,externalid,19865918,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Lebègue,_Nicolas",https://imslp.org/wiki/,
statements,date of birth,date,1631-01-01,,
statements,date of death,date,1702-07-06,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,YvQmwaaW,,composer
statements,related to,item,Gx3B7DJH,,early music
statements,occupation,item,hMYL5Z9b,,harpsichordist
statements,occupation,item,ZhptKYF3,,organist
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,BJqUa5Kf,,France
statements,place of birth,item,cvS6Mg8G,,
statements,place of death,item,dtkJhYLf,,Paris
statements,instrument,item,Q8MBQBw7,,harpsichord
statements,instrument,item,8cygiHEB,,organ
statements,influenced by,item,kj9NbWjb,,
