category,faam_property,type,value,base_url,label
metadata,label,string,Francesco Durante,,
metadata,description,string,Italian composer,,
metadata,aliases,string,Francesco Durante,,
metadata,qid,externalid,Q314221,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16004059,,
statements,VIAF ID,externalid,61731627,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/20000440,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Durante,_Francesco",https://imslp.org/wiki/,
statements,date of birth,date,1684-03-31,,
statements,date of death,date,1755-09-30,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,YvQmwaaW,,composer
statements,related to,item,Gx3B7DJH,,early music
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,fj46nffV,,Italy
statements,place of birth,item,VnLu8FJR,,
statements,place of death,item,mSVELu4H,,Napoli
statements,influenced by,item,mQyL4vmZ,,
statements,influenced by,item,KzqrgycL,,Alessandro Scarlatti
