category,faam_property,type,value,base_url,label
metadata,label,string,Jeanne Dalliès,,
metadata,description,string,French harpist and musicologist,,
metadata,aliases,string,Jeanne Dalliès,,
metadata,qid,externalid,Q124634760,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996301,,
statements,VIAF ID,externalid,170214600,https://viaf.org/viaf/,
statements,date of birth,date,1890-01-29,,
statements,date of death,date,1975-02-22,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,6UPEJgTQ,,editor
statements,occupation,item,UczAjTSk,,harpist
statements,occupation,item,49CMncTw,,musicologist
statements,sex or gender,item,KsQFUkWz,,female
statements,nationality,item,VgmrzfPM,,French Third Republic
statements,instrument,item,C7WiTTAH,,harp
statements,educated at,item,BpM59WrA,,Schola Cantorum de Paris
