category,faam_property,type,value,base_url,label
metadata,label,string,Franz Xaver Haberl,,
metadata,description,string,German priest and musicologist (1840–1910),,
metadata,aliases,string,Franz Xaver Haberl,,
metadata,qid,externalid,Q66955,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996152,,
statements,VIAF ID,externalid,51807093,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/35290,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Haberl,_Franz_Xaver",https://imslp.org/wiki/,
statements,date of birth,date,1840-04-12,,
statements,date of death,date,1910-09-05,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,YrCfZ8vh,,writer
statements,occupation,item,49CMncTw,,musicologist
statements,occupation,item,ZhptKYF3,,organist
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,ksU5GpVW,,Kingdom of Bavaria
statements,place of birth,item,aBrma3Zv,,
statements,place of birth,item,cV2zJEdw,,
statements,place of death,item,77FYikdp,,Regensburg
statements,instrument,item,8cygiHEB,,organ
statements,influenced by,item,g4BVigYv,,Karl Proske
