category,faam_property,type,value,label,qualifiers
metadata,label,string,"La Sonate pathétique de L. van Beethoven, op. 13. Edition rythmée et annotée par Mathis Lussy, (oeuvre posthume)",,
metadata,description,string,,,
metadata,nodegoat_id,id,16005718,,
metadata,FAAM manifestation ID,id,BNF-13908155m,,
metadata,call number,string,4-VM12-59,,
metadata,score format,item,ifXZogMQ,Music Treatise,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,provenance,item,Y7xwGJo8,Bibliothèque nationale de France,
statements,keyword,item,9farY66Z,music education,
statements,keyword,item,Gz3LUkC5,church cantata,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,nQqPe6ft,Piano Sonata No. 8,
statements,agent,statement,4dRHC3GH,Mathis Lussy,fkHJwpoD||
statements,agent,statement,AWYT8jUv,Enoch & Cie,GBgJfRbK|GDeKaNeC|
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
