category,faam_property,type,value,label,qualifiers
metadata,label,string,Ik droomde!,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992436,,
metadata,FAAM manifestation ID,id,KCA-030902354767,,
metadata,call number,string,MM-ZL-BENOI-ikdroom-1,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,NFazQXR2,release pedal,
statements,editorial annotation,item,Di2mC26w,engage pedal,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,eHYWo9ba,translation,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,WtvibJFF,accent,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,related item,item,2cMy9cfL,Ik droomde!,
statements,related item,item,GxwNM6Ja,Edward Keurvels,
statements,keyword,item,HwinuQRS,song,
statements,instrumentation,item,KJkThvsq,voice,
statements,agent,statement,73vECvez,Peter Benoit,fkHJwpoD||
statements,agent,statement,GxwNM6Ja,Edward Keurvels,NgFpoygv|Ba3nT5xs|
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,2dS4SEkW,Emmanuel Hiel,ipShXcQo||
statements,agent,statement,BkX9pctu,Jean Baptiste Katto,GBgJfRbK|9k2MygHr|
statements,role,item,fkHJwpoD,composer,
statements,role,item,NgFpoygv,scholar,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,ipShXcQo,librettist,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,Ba3nT5xs,Antwerp,
statements,place,item,9k2MygHr,City of Brussels,
