category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Trois Quatuors : pour Soprano, Contralte, Tenor & Basse",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992580,,,
metadata,FAAM manifestation ID,id,KCG-000338557,,,
metadata,call number,string,II 1876,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,sections,html,"<ol>
<li> Au bord de la mer </li>
<li> Le sommeil</li>
<li> L'orage</li>
</ol>",,,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,9tkKrhbM,,dolce,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,keyword,item,PriU9zu2,,vocal music,
statements,keyword,item,6wpp746x,,programme music,
statements,instrumentation,item,TicDHwYM,,soprano,
statements,instrumentation,item,gVFJ3YRC,,alto,
statements,instrumentation,item,K94zCrpZ,,bass,
statements,instrumentation,item,4YzWbco5,,tenor,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,AbReSA72,,Gustavo Carulli,YvQmwaaW||
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,biAt5GhS,,Bernard Latte,7tdgMgre|dtkJhYLf|
statements,agent,statement,KW3RZcDp,,Royal Conservatory of Ghent,9QaFAsRL|AYShtw7v|
