category,faam_property,type,value,base_url,label
metadata,label,string,Hermann Bäuerle,,
metadata,label,string,Hermann Bäuerle,,
metadata,description,string,German theologian and musician,,
metadata,nodegoat_id,id,16005079,,
metadata,aliases,string,"Bäuerle, Hermann",,
metadata,aliases,string,Hermann Bäuerle,,
metadata,qid,externalid,Q61479771,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,18337287,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/265844,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Bäuerle,_Hermann",https://imslp.org/wiki/,
statements,date of birth,date,1869-10-24,,
statements,date of death,date,1936-05-22,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,45qo3Fj3,,music editor
statements,related to,item,FSduWvy5,,early music
statements,related to,item,jTMjFsDj,,Cecilian Movement
statements,occupation,item,L26MfUKx,,church musician
statements,occupation,item,agnuLCvL,,theologian
statements,occupation,item,Ygb8LLjd,,pedagogue
statements,occupation,item,PtM6pSux,,music arranger
statements,sex or gender,item,VAnkqco6,,male
statements,place of birth,item,dMJL2EVT,,Ebersberg
