category,faam_property,type,value,label,qualifiers
metadata,label,string,Six Sonatas : for the Harpsichord or Piano Forte with an Accompanyment for a German Flûte or Violin : Op. II,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992749,,
metadata,FAAM manifestation ID,id,KCG-000339708,,
metadata,call number,string,DS-1516-(2),,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,Vk2JQSuo,ad libitum,
statements,editorial annotation,item,oZ5YMPN7,da capo,
statements,editorial annotation,item,MCVLnYka,espressivo,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,6kwYh3HH,chamber music,
statements,keyword,item,E2chmtzQ,sonata,
statements,instrumentation,item,KpADqoUN,fortepiano,
statements,instrumentation,item,YmTjo9Ww,harpsichord,
statements,instrumentation,item,VZE4bgeN,violin,
statements,instrumentation,item,MV3uErvy,flute,
statements,musical work,item,Bq2vpuQ7,"6 Sonatas, Op.2",
statements,agent,statement,6KW9RC6C,Pierre Leduc,GBgJfRbK|GDeKaNeC|
statements,agent,statement,SLpCAuz4,Muzio Clementi,fkHJwpoD||
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
