category,faam_property,type,value,label,qualifiers
metadata,label,string,Rubens-marsch: op motiven der Rubens-cantate,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992373,,
metadata,FAAM manifestation ID,id,KCA-030902146544,,
metadata,call number,string,MM-TP-BENOI-rubensm-1,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1877,,
statements,handwritten annotation,item,4PAdXGNC,alternative melody,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,6cyBEJLr,fingering,
statements,handwritten annotation,item,Di2mC26w,engage pedal,
statements,handwritten annotation,item,Wpq9sxzm,solmization,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,hDjDJrVY,march,
statements,keyword,item,M9HRWrxt,reduction,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,Eva9vAVJ,Rubensmars,
statements,agent,statement,73vECvez,Peter Benoit,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,GBgJfRbK|Ba3nT5xs|1877
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GoiPpGap,performing artist,
statements,place,item,Ba3nT5xs,Antwerp,
