category,faam_property,type,value,base_url,label
metadata,label,string,Girolamo Frescobaldi,,
metadata,label,string,Girolamo Frescobaldi,,
metadata,description,string,Italian composer (1583–1643),,
metadata,id,id,o5ayUs43,,
metadata,nodegoat_id,id,15996051,,
metadata,aliases,string,Girolamo Alessandro Frescobaldi,,
metadata,aliases,string,Girolamo Frescobaldi,,
metadata,qid,externalid,Q209212,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,61731810,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/77850,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Frescobaldi,_Girolamo",https://imslp.org/wiki/,
statements,date of birth,date,1583-09-13,,
statements,date of death,date,1643-03-01,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,PGamAZRD,,organist
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,LcwfzPiG,,harpsichordist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,7QAACiBy,,Duchy of Ferrara
statements,nationality,item,HixucMeq,,Papal States
statements,place of birth,item,RaQ7zWuA,,Ferrara
statements,place of death,item,fZUC7W4e,,Rome
statements,instrument,item,RXg4snEH,,organ
statements,instrument,item,YmTjo9Ww,,harpsichord
statements,influenced by,item,75gzAyEU,,
resources,image,image,"Girolamo_Frescobaldi_(1583-1643),_engraving_by_Claude_Mellan_(1619).jpg",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
