category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Sérénade andalouse: pour violon et piano, op. 28",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992338,,,
metadata,FAAM manifestation ID,id,KCA-030901292380,,,
metadata,call number,string,MM-SV-DESAR-seren-2,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,eNyFmkHC,,fingering,
statements,editorial annotation,item,jP8px5zn,,bowing,
statements,editorial annotation,item,amkJ6EBs,,cadenza,
statements,editorial annotation,item,gb6MiJbD,,ink stamp,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,hcZB9haW,,serenade,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,emZktnEj,,"Serenata andaluza, Op.28",
statements,agent,statement,jtE66RbA,,N. Simrock,7tdgMgre|PNeLQZnK|
statements,agent,statement,8E5UBj64,,Issay Barmas,YvQmwaaW||
statements,agent,statement,MBNmXtVc,,Pablo de Sarasate,YvQmwaaW||
