category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"24. | Concerto | a Viol. conc., 2 Viol., Viola, Violoncello e Basso | del Sig. Vivaldi.",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992721,,,
metadata,FAAM manifestation ID,id,CBM-TORRMsA15,,,
metadata,call number,string,TORR. Ms.A.15,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,note,html,Performance practice comments in German.,,,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,93GDD9ND,,ornament,
statements,provenance,item,FqJJaJb7,,Biblioteca del Conservatorio Benedetto Marcello,
statements,keyword,item,X8NxipyB,,concerto,
statements,keyword,item,TRs5bffo,,violin concerto,
statements,keyword,item,Gx3B7DJH,,early music,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,K9mQeF4d,,viola,
statements,instrumentation,item,2nFJpnZ8,,cello,
statements,instrumentation,item,k59fQ7su,,continuo group,
statements,musical work,item,njMhPb36,,"Violin Concerto in E-flat major, RV 252",
statements,agent,statement,GSqAPxLN,,Antonio Vivaldi,YvQmwaaW||
statements,agent,statement,n2KyzS34,,Fausto Torrefranca,9QaFAsRL|CgZzMq22|
