category,faam_property,type,value,base_url,label
metadata,label,string,Ignacio Prieto,,
metadata,description,string,Spanish composer and organist,,
metadata,aliases,string,José Ignacio Prieto,,
metadata,aliases,string,Ignacio Prieto,,
metadata,qid,externalid,Q65203842,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16005643,,
statements,VIAF ID,externalid,87146724,https://viaf.org/viaf/,
statements,date of birth,date,1900-08-12,,
statements,date of death,date,1980-12-11,,
statements,instance of,item,aJeJBesD,,human
statements,related to,item,Rn2iLGJr,,period composition
statements,related to,item,ZMpsLcpT,,Cecilian Movement
statements,related to,item,Gx3B7DJH,,early music
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,ZhptKYF3,,organist
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,FLkzgv4J,,Spain
statements,place of birth,item,kryfaPmL,,
statements,place of death,item,aF8DdEwS,,
statements,instrument,item,8cygiHEB,,organ
