category,faam_property,type,value,base_url,label
metadata,label,string,Matthew Locke,,
metadata,description,string,English Baroque composer,,
metadata,id,id,DR7PDe5T,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q947941,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,7574551,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Locke,_Matthew",https://imslp.org/wiki/,
statements,date of birth,date,1621-01-01,,
statements,date of birth,date,1629-00-00,,
statements,date of birth,date,1632-00-00,,
statements,date of birth,date,1630-00-00,,
statements,date of death,date,1677-08-01,,
statements,date of death,date,1677-00-00,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,YYyZX3aY,,musicologist
statements,occupation,item,N3DQMCdv,,music theorist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,WN74nYp4,,Kingdom of England
statements,place of birth,item,AepBUmZ9,,Exeter
statements,place of death,item,bsTArmEN,,London
statements,instrument,item,RXg4snEH,,organ
statements,educated at,item,QpGJY7S5,,Exeter Cathedral School
resources,image,image,Matthew_Locke.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
