category,faam_property,type,value,base_url,label
metadata,label,string,Johann Nepomuk Hummel,,
metadata,label,string,Johann Nepomuk Hummel,,
metadata,description,string,Austrian composer and pianist,,
metadata,nodegoat_id,id,15995913,,
metadata,aliases,string,Johann Hummel,,
metadata,aliases,string,J. N. Hummel,,
metadata,aliases,string,Jan Nepomuk Hummel,,
metadata,aliases,string,Johann Nepomuk Hummel,,
metadata,qid,externalid,Q151953,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,44485364,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/107007,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Hummel,_Johann_Nepomuk",https://imslp.org/wiki/,
statements,date of birth,date,1778-11-14,,
statements,date of death,date,1837-10-17,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,2KT5AU2p,,conductor
statements,occupation,item,RHfvaKqY,,pianist
statements,occupation,item,6phaDvy8,,concertmaster
statements,occupation,item,6XD3homi,,music educator
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,kyFWDzyM,,Austria
statements,place of birth,item,5JFTJ62P,,Bratislava
statements,place of death,item,b8F9LEaG,,Weimar
statements,instrument,item,ESwP43qy,,guitar
statements,instrument,item,GoXpNrsh,,piano
statements,influenced by,item,8gZHuqVq,,Wolfgang Amadeus Mozart
statements,influenced by,item,SLpCAuz4,,Muzio Clementi
statements,influenced by,item,iyd6gRcN,,Joseph Haydn
statements,influenced by,item,Gy877bKx,,
statements,influenced by,item,5umBPFom,,
statements,influenced by,item,EtNwipgc,,
statements,educated at,item,hn6sVeFM,,University of Music and Performing Arts Vienna
