category,faam_property,type,value,label,qualifiers
metadata,label,string,"Prélude et meneuet : Extraits du Capitaine Fracasse Transcrits pour Flûte, Hautbois, Clarinette, Cor et Basson",,
metadata,description,string,,,
metadata,nodegoat_id,id,16003990,,
metadata,FAAM manifestation ID,id,KCG-000735722,,
metadata,call number,string,DS-1389,,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,AeKhRWCB,tempo primo,
statements,editorial annotation,item,gSHSbZQr,instrument call,
statements,editorial annotation,item,WuWcWk4u,ritenuto,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,editorial annotation,item,A4NPbBsi,ornament,
statements,editorial annotation,item,DqMNcjpW,trill,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,editorial annotation,item,Skma2JzR,accelerando,
statements,editorial annotation,item,bsgSL8K5,Rehearsal letter,
statements,editorial annotation,item,ULbwT6u4,dolce,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,handwritten annotation,item,B7WuhvkL,fermata,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,MaWnCnVw,arrangement,
statements,keyword,item,hxYumS2J,opera,
statements,keyword,item,RHxmTGG2,dance music,
statements,keyword,item,Cud74GBt,prelude,
statements,instrumentation,item,MV3uErvy,flute,
statements,instrumentation,item,MFQUhgoe,oboe,
statements,instrumentation,item,4AUBYBXJ,clarinet,
statements,instrumentation,item,N3AKKugd,horn,
statements,instrumentation,item,GCEGkwjT,bassoon,
statements,musical work,item,EBCdXbZt,Le Capitaine Fracasse,
statements,agent,statement,ghFBmNbP,Alphonse Leduc,GBgJfRbK|GDeKaNeC|
statements,agent,statement,R7dCbrrH,Emile Pessard,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap|8LdweD7c|
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,role,item,GoiPpGap,performing artist,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
statements,place,item,8LdweD7c,Ghent,
