category,faam_property,type,value,label,qualifiers
metadata,label,string,Drie Songs,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992280,,
metadata,FAAM manifestation ID,id,KCA-030902700829,,
metadata,call number,string,MM-LEPP-PEETE-drielie-1,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,handwritten annotation,item,JnGFsz6r,pointer,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,RePdmToB,breath mark,
statements,handwritten annotation,item,e9t5BdLA,decrescendo,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,fQLeQtvy,song cycle,
statements,keyword,item,Q2zJnYLw,children's music,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,ayRQVrLs,Drie Liederen,
statements,agent,statement,6BoSi8gw,Flor Peeters,fkHJwpoD||
statements,agent,statement,JVdzEj2v,Joannes Reddingius,ipShXcQo||
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,Duyrebem,De Ring,GBgJfRbK|Ba3nT5xs|
statements,role,item,fkHJwpoD,composer,
statements,role,item,ipShXcQo,librettist,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,Ba3nT5xs,Antwerp,
