category,faam_property,type,value,label,qualifiers
metadata,label,string,"Variations sur les ""Folies d'Espagne"", op. 45",,
metadata,description,string,,,
metadata,nodegoat_id,id,15992527,,
metadata,FAAM manifestation ID,id,KCA-030904176952,,
metadata,call number,string,UM-TGI-GIULI-varia45-1,,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1976,,
statements,editorial annotation,item,6cyBEJLr,fingering,
statements,editorial annotation,item,XutP4SZN,chronometry,
statements,editorial annotation,item,euCa8A2S,string,
statements,editorial annotation,item,LiFYdNgN,comparative study,
statements,editorial annotation,item,UfinksVv,ossia,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,
statements,handwritten annotation,item,6cyBEJLr,fingering,
statements,handwritten annotation,item,kmMxdth8,bar number,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,mWJuSmyV,guitar music,
statements,keyword,item,U5dHgcL4,theme and variation,
statements,keyword,item,Zv3DsXnp,folia,
statements,instrumentation,item,2pgcwfpN,classical guitar,
statements,agent,statement,nkqN8W6g,Mauro Giuliani,fkHJwpoD||
statements,agent,statement,fx3eWedX,Betho Davezac,45qo3Fj3||
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,EjCZCpgM,Maximilian Eschig,GBgJfRbK|GDeKaNeC|1976
statements,role,item,fkHJwpoD,composer,
statements,role,item,45qo3Fj3,music editor,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
