category,faam_property,type,value,base_url,label
metadata,label,string,François Roberday,,
metadata,description,string,French organist and composer (1624-1680),,
metadata,id,id,RRafeXCc,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q176390,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,54333641,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30010945,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Roberday,_François",https://imslp.org/wiki/,
statements,date of birth,date,1624-03-21,,
statements,date of death,date,1680-10-13,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,PGamAZRD,,organist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,NTVdRo4W,,Paris
statements,place of death,item,DH4mK4UC,,Rambouillet
statements,instrument,item,RXg4snEH,,organ
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
