category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Melba method / by Dame Nellie Melba,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16004195,,,
metadata,FAAM manifestation ID,id,NLA-1340307,,,
metadata,call number,string,MUS NL m 784.932 M517,,,
metadata,score format,item,FYtu6ya8,,Music Treatise,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,provenance,item,6Uf4nC8s,,National Library of Australia,
statements,keyword,item,ZS9h3s2q,,vocal pedagogy,
statements,keyword,item,NkfcVjHM,,music education,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,aWgnWnGb,,Nellie Melba,YvQmwaaW||
statements,agent,statement,WcAqRjDY,,Chappell & Co.,7tdgMgre|Tex3XPhr|1926
