category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Zes Latijnse lofgeVoiceen : 2 en 3 gelijke stemmen,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992270,,,
metadata,FAAM manifestation ID,id,KCA-030903915962,,,
metadata,call number,string,MM-KM-CLEME-motet6-1,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,UMravioT,,alternative lyrics,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,YVdQHjKd,,choral music,
statements,keyword,item,ZMpsLcpT,,Cecilian Movement,
statements,keyword,item,Gx3B7DJH,,early music,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,instrumentation,item,nJY8Xxwz,,choir,
statements,agent,statement,DreX65dv,,Henri Clemens,YvQmwaaW||
