category,faam_property,type,value,label,qualifiers
metadata,label,string,Récit et arioso: chanté par madame Huyghe-Bosman et intercalé dans l'opéra Quentin Durward,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992539,,
metadata,FAAM manifestation ID,id,KCA-030901456399,,
metadata,call number,string,UM-ZL-GEVAE-recit-1,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,
statements,handwritten annotation,item,Pcc4PpDc,alternative lyrics,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,related item,item,HmhzwhS3,Récit et arioso: chanté par madame Huyghe-Bosman et intercalé dans l'opéra Quentin Durward,
statements,related item,item,hDU4mEPG,Quentin Durward,
statements,related item,item,cEtUkcda,Rosalie Bosman-Huyghe,
statements,keyword,item,hxYumS2J,opera,
statements,keyword,item,db5am5ZG,recitative,
statements,keyword,item,hVVnQwSn,poem,
statements,keyword,item,M9HRWrxt,reduction,
statements,instrumentation,item,KJkThvsq,voice,
statements,musical work,item,hDU4mEPG,Quentin Durward,
statements,agent,statement,Jhb5rrXW,François-Auguste Gevaert,fkHJwpoD||
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,role,item,fkHJwpoD,composer,
statements,role,item,GoiPpGap,performing artist,
