category,faam_property,type,value,label,qualifiers
metadata,label,string,(Preludio) circa 1740,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992729,,
metadata,FAAM manifestation ID,id,CBM-TORRMsA106,,
metadata,call number,string,TORR. Ms.A.106,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,THYV2oLw,Manuscript sketch,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,d2uUDsVY,variation,
statements,editorial annotation,item,Rg6UtZ34,ritardando,
statements,editorial annotation,item,gnFRixHz,tempo rubato,
statements,editorial annotation,item,Vk2JQSuo,ad libitum,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,AeKhRWCB,tempo primo,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,provenance,item,UXcrTKij,Biblioteca del Conservatorio Benedetto Marcello,
statements,keyword,item,Cud74GBt,prelude,
statements,keyword,item,NjSVdz7G,romance,
statements,keyword,item,TF4BzPKq,nocturne,
statements,keyword,item,FSduWvy5,early music,
statements,keyword,item,MaWnCnVw,arrangement,
statements,instrumentation,item,YmTjo9Ww,harpsichord,
statements,agent,statement,bUQF6ovw,Baldassare Galuppi,fkHJwpoD||
statements,agent,statement,M2b4HvjF,Fausto Torrefranca,GoiPpGap||
statements,agent,statement,M2b4HvjF,Fausto Torrefranca,NgFpoygv||
statements,role,item,fkHJwpoD,composer,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,NgFpoygv,scholar,
