category,faam_property,type,value,base_url,label
metadata,label,string,Gregorio Allegri,,
metadata,label,string,Gregorio Allegri,,
metadata,description,string,Italian composer,,
metadata,id,id,3ZV9i3hB,,
metadata,nodegoat_id,id,15996204,,
metadata,aliases,string,Allegri,,
metadata,aliases,string,Gregorio Allegri,,
metadata,qid,externalid,Q216695,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,29717127,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/28948,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Allegri,_Gregorio",https://imslp.org/wiki/,
statements,date of birth,date,1582-01-01,,
statements,date of death,date,1652-02-17,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,KZFHSZfo,,priest
statements,occupation,item,UuMrn3b8,,cantor
statements,occupation,item,fkNftdFp,,singer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,HixucMeq,,Papal States
statements,place of birth,item,fZUC7W4e,,Rome
statements,place of death,item,fZUC7W4e,,Rome
statements,instrument,item,KJkThvsq,,voice
statements,influenced by,item,dTszzZVX,,
resources,image,image,Gregorio_Allegri_Romano01.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
