category,faam_property,type,value,label,qualifiers
metadata,label,string,"Ave Maria. pour Soprano ou Tenor, avec accompagnement d'Orgue",,
metadata,description,string,,,
metadata,nodegoat_id,id,16005468,,
metadata,FAAM manifestation ID,id,ORP-20143700p19,,
metadata,call number,string,KTS1 H.11.map.006,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,note,html,"L'Illustration, N. 3141
L'Illustration, N. 3141",,
statements,date,date,09-05-1903,,
statements,provenance,item,TrYWxDhL,Orpheus Institute,
statements,instrumentation,item,GoXpNrsh,piano,
statements,instrumentation,item,RXg4snEH,organ,
statements,instrumentation,item,ABS5BA5Q,soprano,
statements,agent,statement,edYrwxE4,Adolphe Deslandres,fkHJwpoD||
statements,agent,statement,edYrwxE4,Adolphe Deslandres,fkHJwpoD||
statements,agent,statement,Ui7C9eZU,L'Illustration,GBgJfRbK|GDeKaNeC|
statements,agent,statement,Ui7C9eZU,L'Illustration,GBgJfRbK|GDeKaNeC|09-05-1903
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
