category,faam_property,type,value,base_url,label
metadata,label,string,Giovanni Antonio Riccieri,,
metadata,description,string,,,
metadata,id,id,m4nh4LNe,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q11924259,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,58696609,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30007685,https://rism.online/,
statements,date of birth,date,1679-05-12,,
statements,date of death,date,1746-05-15,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,XcsMutxt,,castrato
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,7L3SCe2M,,Republic of Venice
statements,place of birth,item,MDWRhZ8K,,Venice
statements,place of death,item,RZra3Qhj,,Bologna
statements,influenced by,item,RScW5xGQ,,
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
