category,faam_property,type,value,base_url,label
metadata,label,string,Giovanni Paisiello,,
metadata,label,string,Giovanni Paisiello,,
metadata,description,string,Italian composer of the Classical era (1740-1816),,
metadata,nodegoat_id,id,15996135,,
metadata,aliases,string,Giovanni Paisiello,,
metadata,qid,externalid,Q202303,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,4979714,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/1874,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Paisiello,_Giovanni",https://imslp.org/wiki/,
statements,date of birth,date,1740-05-09,,
statements,date of death,date,1816-06-05,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,4UgAZMRB,,Kingdom of Naples
statements,place of birth,item,UphmoB83,,Taranto
statements,place of death,item,RjXv6xhJ,,Naples
statements,influenced by,item,E6ojRojP,,Francesco Durante
statements,influenced by,item,QTEWqDt7,,
statements,influenced by,item,nEVmyRuB,,
statements,influenced by,item,U6od7iv8,,
