category,faam_property,type,value,label,qualifiers
metadata,label,string,"Weihnachts-Kantate, für Sopran- und Alt-Solo, weiblichen Chor und Pianoforte. Op. 170",,
metadata,description,string,,,
metadata,nodegoat_id,id,16005039,,
metadata,FAAM manifestation ID,id,UTL-31761111345377,,
metadata,call number,string,M2075 .R43 W4,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,J6ERsasy,metronome mark,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,Di2mC26w,engage pedal,
statements,editorial annotation,item,NFazQXR2,release pedal,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,ULbwT6u4,dolce,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,YCgBhPNn,octave sign,
statements,editorial annotation,item,bsgSL8K5,Rehearsal letter,
statements,handwritten annotation,item,JnGFsz6r,pointer,
statements,provenance,item,PmoGKNnr,University of Toronto Libraries,
statements,keyword,item,7U54uqaV,period composition,
statements,keyword,item,UzHv4AkZ,Christmas music,
statements,keyword,item,MEjPi9ot,choral music,
statements,keyword,item,M9HRWrxt,reduction,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,5yLc7bQJ,choir,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,DaCzzraM,Carl Reinecke,fkHJwpoD||
statements,agent,statement,oJV7Jiqq,"Fr. Kistner & C. F. W. Siegel, Musikverlag und Sortiment",GBgJfRbK|GKcJxAtt|
statements,agent,statement,3NyookEG,Anonymous,2ZAuwsSp||
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,2ZAuwsSp,conductor,
statements,place,item,GKcJxAtt,Leipzig,
