category,faam_property,type,value,label,qualifiers
metadata,label,string,Le Concert dans le fauillage Bluette  - Op. 33,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005378,,
metadata,FAAM manifestation ID,id,ORP-20143703p19,,
metadata,call number,string,KTS1 H.11.map.003,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,provenance,item,TrYWxDhL,Orpheus Institute,
statements,keyword,item,4ZvdnZdj,programme music,
statements,instrumentation,item,GoXpNrsh,piano,
statements,instrumentation,item,MV3uErvy,flute,
statements,agent,statement,JaMqLved,Louis Gobbaerts,fkHJwpoD||
statements,role,item,fkHJwpoD,composer,
