category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Le réveil du jour : valse chantée,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16002615,,,
metadata,FAAM manifestation ID,id,KCA-030904385611,,,
metadata,call number,string,MM-TP-RAMEA-reveild-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,eNyFmkHC,,fingering,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,LQE77nqs,,release pedal,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,8N6k5W5i,,accidental,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,PAqAtC7A,,waltz,
statements,keyword,item,Qw4zjHnS,,dance music,
statements,keyword,item,QHAoKPG8,,solo,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,25bLvjC3,,Henry Lemoine,7tdgMgre|dtkJhYLf|
statements,agent,statement,GwzqZPkq,,Gérard Nauwelaers,YvQmwaaW||
statements,agent,statement,ZrRdbQvg,,Félicie Rameau,YvQmwaaW||
