category,faam_property,type,value,base_url,label
metadata,label,string,Filippo Amadei,,
metadata,label,string,Filippo Amadei,,
metadata,description,string,Italian composer,,
metadata,nodegoat_id,id,15995855,,
metadata,aliases,string,Filippo Amadei,,
metadata,qid,externalid,Q3071869,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,64325705,https://viaf.org/viaf/,
statements,date of birth,date,1675-01-01,,
statements,date of death,date,1730-01-01,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,place of birth,item,ktSqXA3x,,Reggio Emilia
statements,instrument,item,4oyT6BBG,,cello
