category,faam_property,type,value,label,qualifiers
metadata,label,string,En Ardennes : scène pastorale pour hautbois avec accompagnement de piano,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992257,,
metadata,FAAM manifestation ID,id,KCA-030902839338,,
metadata,call number,string,MM-BO-BONZO-enarden-2,,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,handwritten annotation,item,K9MgTT3J,cut,
statements,handwritten annotation,item,A4NPbBsi,ornament,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,adAmqPwn,duet,
statements,keyword,item,6kwYh3HH,chamber music,
statements,keyword,item,4ZvdnZdj,programme music,
statements,instrumentation,item,MFQUhgoe,oboe,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,dhFhZguy,Frédéric Bonzon,fkHJwpoD||
statements,agent,statement,dhFhZguy,Frédéric Bonzon,45qo3Fj3||
statements,role,item,fkHJwpoD,composer,
statements,role,item,45qo3Fj3,music editor,
