category,faam_property,type,value,base_url,label
metadata,label,string,Mathilde Marchesi,,
metadata,description,string,German mezzo-soprano and singing teacher (1821-1913),,
metadata,id,id,JaZGGXwq,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q437075,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,9929266,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/20001158,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Marchesi,_Mathilde",https://imslp.org/wiki/,
statements,date of birth,date,1821-03-24,,
statements,date of birth,date,1826-03-28,,
statements,date of death,date,1913-11-17,,
statements,date of death,date,1913-06-18,,
statements,date of death,date,1913-11-18,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,fkNftdFp,,singer
statements,occupation,item,n9MN9cLo,,opera singer
statements,occupation,item,6XD3homi,,music educator
statements,occupation,item,dbmpVZ64,,opera vocal coach
statements,sex or gender,item,ge9ACHGn,,female
statements,nationality,item,YUq8HaDb,,Kingdom of Prussia
statements,place of birth,item,SptwZTXr,,Frankfurt
statements,place of death,item,bsTArmEN,,London
statements,instrument,item,KJkThvsq,,voice
statements,influenced by,item,3mGJDHQb,,
resources,image,image,Matilde_Marchesi.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
