category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Offertoire : orgue ou harmonium,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992312,,,
metadata,FAAM manifestation ID,id,KCA-030902593638,,,
metadata,call number,string,MM-MS-WAMBA-offerto-1,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,H9peVKU2,,Rehearsal letter,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,agent,statement,AedSA8fV,,Émile Wambach,YvQmwaaW||
