category,faam_property,type,value,base_url,label
metadata,label,string,Xavier de Courville,,
metadata,description,string,French writer and historian (1894-1984),,
metadata,aliases,string,Xavier de Courville,,
metadata,qid,externalid,Q18578082,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996232,,
statements,VIAF ID,externalid,93715787,https://viaf.org/viaf/,
statements,date of birth,date,1894-09-23,,
statements,date of death,date,1984-08-01,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,YrCfZ8vh,,writer
statements,occupation,item,nrDVDBKf,,historian
statements,occupation,item,CaE8K7ZF,,playwright
statements,occupation,item,fJEZmAGU,,theatrical director
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,BJqUa5Kf,,France
statements,place of birth,item,N7D2KQes,,
statements,place of death,item,YxJftKSw,,
