category,faam_property,type,value,base_url,label
metadata,label,string,Ferdinand Beyer,,
metadata,description,string,German composer and pianist,,
metadata,aliases,string,Ferdinand Beyer,,
metadata,qid,externalid,Q66223,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16005290,,
statements,VIAF ID,externalid,12572276,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30008241,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Beyer,_Ferdinand",https://imslp.org/wiki/,
statements,date of birth,date,1806-07-25,,
statements,date of birth,date,1803-07-25,,
statements,date of birth,date,1803-01-01,,
statements,date of birth,date,1805-07-25,,
statements,date of death,date,1863-05-14,,
statements,date of death,date,1863-01-01,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,T6nAVeGM,,pianist
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,Bwqn3dni,,Kingdom of Saxony
statements,place of birth,item,GVQAraJD,,
statements,place of death,item,g9oYkZyL,,Mainz
statements,instrument,item,PyGNLcfw,,piano
