category,faam_property,type,value,base_url,label
metadata,label,string,Nicola Fago,,
metadata,description,string,Italian composer (1677-1745),,
metadata,id,id,MQUfYDtZ,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q730234,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,39642620,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30001006,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Fago,_Francesco_Nicola",https://imslp.org/wiki/,
statements,date of birth,date,1677-02-26,,
statements,date of birth,date,1677-01-01,,
statements,date of death,date,1745-02-18,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,place of birth,item,UphmoB83,,Taranto
statements,place of death,item,RjXv6xhJ,,Naples
statements,influenced by,item,YNsL9ZnM,,
statements,influenced by,item,EHu93ZKy,,Alessandro Scarlatti
resources,image,image,Nicola_Fago.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
