category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Album dédié à la Jeunesse,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005445,,,
metadata,FAAM manifestation ID,id,ORP-20143701p12,,,
metadata,call number,string,KTS1 H.11.map.005,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,Resource available on IMSLP: https://imslp.org/wiki/Notenbuch_f%C3%BCr_Klein_und_Gross%2C_Op.138_(Heller%2C_Stephen),,,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,NkfcVjHM,,music education,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,D8BY5mjV,,Stephen Heller,YvQmwaaW||
